
> earth-3d-next@3.0.0 dev
> next dev

   ▲ Next.js 15.5.18
   - Local:        http://localhost:3000
   - Network:      http://192.168.1.152:3000

 ✓ Starting...
 ✓ Ready in 2.1s
 ○ Compiling / ...
 ✓ Compiled / in 4s (572 modules)
 GET / 200 in 4528ms
 ⚠ Cross origin request detected from 127.0.0.1 to /_next/* resource. In a future major version of Next.js, you will need to explicitly configure "allowedDevOrigins" in next.config to allow this.
Read more: https://nextjs.org/docs/app/api-reference/config/next-config-js/allowedDevOrigins
 ○ Compiling /api/earth/tileset.json ...
 ✓ Compiled /api/earth/tileset.json in 1239ms (639 modules)
 GET /api/earth/tiles/2061415/1005/1/1030.glb 200 in 415ms
 GET /api/earth/tiles/205370/1005/1/1030.glb 200 in 421ms
 GET /api/earth/tiles/206170/1005/1/1030.glb 200 in 470ms
 GET /api/earth/tiles/205352/1005/1/1030.glb 200 in 476ms
 GET /api/earth/tiles/2052724/1005/1/1030.glb 200 in 418ms
 GET /api/earth/tiles/2052725/1005/1/1030.glb 200 in 414ms
 GET /api/earth/tiles/2052635/1005/1/1030.glb 200 in 767ms
 GET /api/earth/tiles/2052527/1005/1/1030.glb 200 in 407ms
 GET /api/earth/tiles/2052716/1005/1/1030.glb 200 in 755ms
 GET /api/earth/tiles/2052734/1005/1/1030.glb 200 in 417ms
 GET /api/earth/tiles/2052714/1005/1/1030.glb 200 in 422ms
 GET /api/earth/tiles/2061416/1005/1/1030.glb 200 in 421ms
 GET /api/earth/tiles/2052634/1005/1/1030.glb 200 in 299ms
 GET /api/earth/tiles/2052526/1005/1/1030.glb 200 in 300ms
 GET /api/earth/tiles/205350/1005/1/1030.glb 200 in 318ms
 GET /api/earth/tiles/2061407/1005/1/1030.glb 200 in 321ms
 GET /api/earth/tiles/2052536/1005/1/1030.glb 200 in 318ms
 GET /api/earth/tiles/2061417/1005/1/1030.glb 200 in 325ms
 GET /api/earth/tiles/2052726/1005/1/1030.glb 200 in 244ms
 GET /api/earth/tiles/2052637/1005/1/1030.glb 200 in 276ms
 GET /api/earth/tiles/2052727/1005/1/1030.glb 200 in 290ms
 GET /api/earth/tiles/205373/1005/1/1030.glb 200 in 281ms
 GET /api/earth/tiles/205371/1005/1/1030.glb 200 in 289ms
 GET /api/earth/tiles/2052717/1005/1/1030.glb 200 in 299ms
 GET /api/earth/tiles/2052715/1005/1/1030.glb 200 in 383ms
 GET /api/earth/tiles/2161/1005.json 200 in 306ms
 GET /api/earth/tiles/20605/1005/1/1030.glb 200 in 309ms
 GET /api/earth/tiles/206171/1005/1/1030.glb 200 in 329ms
 GET /api/earth/tiles/20604/1005/1/1030.glb 200 in 312ms
 GET /api/earth/tiles/2052735/1005/1/1030.glb 200 in 339ms
 GET /api/earth/tiles/3152/1008.json 200 in 229ms
 GET /api/earth/tiles/2153/1005.json 200 in 231ms
 GET /api/earth/tiles/21604/1005/1/1030.glb 200 in 245ms
 GET /api/earth/tiles/21605/1005/1/1030.glb 200 in 246ms
 GET /api/earth/tiles/20607/1005/1/1030.glb 200 in 251ms
 GET /api/earth/tiles/20516/1005/1/1030.glb 200 in 273ms
 GET /api/earth/tiles/30626/1005/1/1030.glb 200 in 247ms
 GET /api/earth/tiles/20417/1005/1/1030.glb 200 in 303ms
 GET /api/earth/tiles/30624/1005/1/1030.glb 200 in 297ms
 GET /api/earth/tiles/30625/1005/1/1030.glb 200 in 245ms
 GET /api/earth/tiles/21606/1005/1/1030.glb 200 in 246ms
 GET /api/earth/tiles/20606/1005/1/1030.glb 200 in 250ms
 GET /api/earth/tiles/21607/1005/1/1030.glb 200 in 358ms
 GET /api/earth/tiles/21424/1005/1/1030.glb 200 in 354ms
 GET /api/earth/tiles/21426/1005/1/1030.glb 200 in 359ms
 GET /api/earth/tiles/30605/1005/1/1030.glb 200 in 366ms
 GET /api/earth/tiles/20517/1005/1/1030.glb 200 in 370ms
 GET /api/earth/tiles/30604/1005/1/1030.glb 200 in 370ms
 GET /api/earth/tiles/20416/1005/1/1030.glb 200 in 253ms
 GET /api/earth/tiles/20514/1005/1/1030.glb 200 in 273ms
 GET /api/earth/tiles/20415/1005/1/1030.glb 200 in 274ms
 GET /api/earth/tiles/21614/1005/1/1030.glb 200 in 277ms
 GET /api/earth/tiles/21615/1005/1/1030.glb 200 in 281ms
 GET /api/earth/tiles/21406/1005/1/1030.glb 200 in 294ms
